RCH	6274084817
NDI	6269566407
LEA	6244702983
TAN	6217725873
SSI	6195368725
NIN	6130432182
MIN	6092377855
AIL	6072492710
OMP	6060470158
INS	6014649559
COU	5995557118
ELL	5986380502
ERV	5983848823
TAL	5977899885
ENC	5973938086
ASS	5966350848
TTH	5939891775
LLE	5912788121
ELE	5861110005
MOR	5853333602
EAN	5821419268
STH	5804667004
TEM	5802727192
SEA	5786861403
RMA	5766719323
ALS	5733501281
UND	5724495752
PLA	5722840349
PLE	5715951078
EAL	5688417224
RIE	5668790174
EMA	5633677134
ALI	5565221840
NDA	5557391188
ACK	5545389093
HEN	5532909018
IAL	5531098938
ORD	5507276734
ANA	5502597527
ARC	5491331558
ORI	5441192075
CHE	5399280917
THO	5387244363
EOF	5386724990
LIS	5384955984
DIS	5358834980
EEN	5358525566
CAR	5357500581
NGT	5353297143
IRE	5337275614
EAD	5327711206
ETO	5293783627
ENE	5291163831
ATT	5277287215
NTO	5271110670
OMM	5264607931
POS	5248084605
ABL	5231381622
LAT	5230707353
NDS	5194523830
DAT	5176782537
LIT	5168451640
GRA	5145224530
MES	5129904687
HEC	5118992363
KIN	5113676314
ESA	5100639139
VIE	5095452194
OTE	5072613471
DTH	5071057720
ERN	5070614435
SIO	5066515348
ONO	5061933049
ESI	5010935514
INF	4991364904
MER	4985030014
NFO	4979480372
HAV	4964976887
MAR	4963752374
CHI	4954082528
TEN	4922100556
UNI	4895469337
IME	4890637336
NAT	4886046885
DES	4884915884
HOU	4877372246
RIT	4851266103
TIM	4847389716
DEN	4814416882
SCO	4803130426
ANS	4801849021
HEL	4783531522
NST	4770081711
RTI	4763652071
REP	4762450270
ESO	4756210858
TOT	4738960589
ANY	4728608853
TRI	4713923893
RET	4674859628
FIN	4667133785
SPE	4667036517
DUC	4662832865
NTR	4651770228
MBE	4649564107
USI	4623695244
TIV	4622565482
NER	4620092388
OUS	4609890966
WAS	4603563125
HEM	4575052065
ENS	4570790914
ALE	4543565342
DAY	4539446130
UNT	4530723543
TTE	4529716052
NGS	4486451266
TRE	4474109304
RAL	4465013178
ROU	4462083296
SED	4461687073
NGE	4454033649
EDT	4453089784
WIL	4452969888
INI	4415076911
NIT	4406118068
ORA	4393075857
HAR	4384747787
TOF	4350567797
LAS	4341714766
MON	4332298746
TON	4327808715
ILE	4322547422
OPE	4315224196
FRE	4303594420
ORS	4277879739
VEN	4276023029
ELI	4266243336
UCT	4263070575
SHI	4262515709
ABO	4258547437
OOK	4246721431
GIN	4242936469
EVI	4235683328
ANG	4234472400
ARY	4220518900
OND	4214594196
RAC	4199437411
APP	4198606658
SES	4172839925
SEN	4165540187
OWN	4163643693
ANI	4163563121
DIT	4162143900
ISS	4156164118
EFO	4152621739
ORK	4143488317
NDT	4131774029
TEL	4125854543
SSE	4107858861
LOG	4107826461
HEI	4096586539
EPR	4083386026
ISI	4083366927
REL	4079091804
MAI	4075588563
OFF	4064185949
TOP	4056006258
TIS	4044157867
IEW	4042686577
CEN	4031052240
NET	4026381400
CIA	4020303844
LOW	4002813370
NAN	3998764397
ERM	3994057455
VEL	3987040565
HAS	3984805610
WER	3979384650
ONL	3979086014
OUL	3974453966
OSE	3967196545
DTO	3965377133
ADE	3961680814
AKE	3960596880
HOT	3955446422
LET	3939345949
CRE	3911644784
WAR	3899414787
OLL	3892217242
ERY	3883333693
FIC	3876847388
GEN	3836974595
IEN	3835543181
LAR	3817850411
OLI	3812915052
VID	3809576044
REV	3807313241
MPL	3806175749
ACH	3799166227
ARI	3791995006
ITS	3788980745
ISH	3787325139
NDO	3781249534
EWS	3781048907
ILI	3777745194
VIC	3773028217
EDA	3740169264
LEC	3738131948
BOU	3736708437
SPO	3725032224
ULT	3724077889
RVI	3722003645
BUT	3719687608
TAR	3714915493
NGA	3714447921
HOM	3713259626
FER	3709874139
SEL	3703866786
ACC	3680387742
ICK	3675106165
HEP	3673118427
EED	3672133030
GES	3663779684
IAN	3655322894
SEC	3649778260
GRE	3649379201
ORY	3642269638
RIG	3634950989
TAI	3620327604
RST	3617812064
COR	3606834198
PAG	3596757993
RRE	3580338959
DRE	3555169302
ELA	3551217529
ATA	3550559961
EMO	3544846731
ALT	3539831680
WIN	3539171386
ULD	3539126453
HED	3534362556
ITA	3534151893
SHE	3531819207
EMB	3528304914
ETE	3521613420
RIS	3517748155
HOW	3513367424
ELO	3511924793
GET	3509418020
ICH	3494626452
NOW	3483675582
DON	3482358892
LLY	3474375310
WHI	3468916024
ETA	3450393964
ONI	3440408731
LLI	3433459819
ECH	3427608713
SOU	3425988939
EPA	3425615278
ACE	3411008620
NSI	3409930873
EDE	3406717306
CTO	3381558674
TIT	3378559366
MED	3370532871
OVI	3357792344
EQU	3333963572
ODU	3331875092
COL	3321620767
ISC	3320483677
HIC	3319801728
ROD	3319202401
ESP	3316050299
PEC	3313776290
WHE	3302134654
IGN	3300902279
MET	3296614862
TOM	3295339679
RON	3283081956
EDB	3281005952
ATH	3274988709
SHA	3271057869
OIN	3269855213
LLO	3259706028
UTI	3258318569
TEC	3257643083
ETI	3252813562
UAL	3245816247
SET	3235501309
SOR	3232425590
OLO	3221766094
TTO	3216391681
EXT	3209819386
ISA	3207278907
TRO	3186051908
ISE	3182615540
ONG	3166456881
ECI	3157284306
LER	3153816708
REG	3149981454
ERO	3149473074
DED	3145256920
STS	3145085057
ODE	3133594128
ERC	3133142364
INK	3131387605
EAC	3127084840
ECA	3126021148
SUR	3123102823
SSA	3093626306
FFE	3089827877
RDE	3086431772
RSE	3084164610
PIN	3080927462
ETT	3078289769
YST	3078042748
YTH	3076789315
UES	3075905464
OTO	3072948510
ALA	3070080837
PAN	3068420067
PEN	3065414106
ADD	3065287079
ICS	3064626429
REM	3057014223
CHO	3049730032
URS	3047373266
WEB	3040843760
RSI	3036421017
EXP	3033701701
VES	3030671277
QUE	3027660973
OWE	3025746994
NED	3025215665
SSO	3014881275
FIL	3001922907
SEE	2995004758
IFI	2967126129
THR	2965871490
SIG	2964337435
MIL	2954414336
RIA	2941917289
OMA	2938382344
BLI	2937547222
RCE	2935641407
ESC	2931939747
NSE	2930909804
ARK	2917388737
PHO	2907267185
SIS	2905162336
TIE	2897172759
SAR	2894275030
ROV	2883586735
QUI	2880893118
SFO	2880674371
DAN	2878670600
RSO	2877397142
GTH	2874632413
ARS	2874116607
RAM	2871729882
BOO	2868151027
TAC	2865414065
SCH	2864870398
GER	2864653799
ANE	2858293298
LLA	2857028153
ANN	2855319790
ARA	2850642385
DIA	2850325388
SAL	2849727202
MME	2848516912
ROF	2844885301
UTE	2841948161
SUP	2834438184
ECE	2834342532
ESU	2832250324
OOD	2825090095
NIC	2824317098
RTS	2823682388
CTU	2819796961
RAD	2806077946
NCO	2804838168
EPO	2803707734
RIV	2798654840
LTH	2794121849
ASI	2793050313
HEF	2790863144
MPA	2787880545
UGH	2771013461
AYS	2763240055
ATU	2757103618
UTH	2750112907
URC	2744782332
REF	2744693066
NIS	2744368702
LED	2737796268
NOR	2737539107
ROP	2730453620
ONC	2723477460
ICI	2720272111
STU	2717806617
EDO	2716007448
CUR	2714344324
NNE	2706375581
LAC	2705391100
CLE	2702766781
URA	2702654439
YIN	2694194100
HET	2690955258
NOF	2684926065
TEA	2681739249
SUB	2672760138
IMA	2670133745
CLI	2661656554
OUG	2658676078
KET	2658551461
POL	2656821116
DEL	2651573236
MEM	2646228128
SPA	2643609577
SCR	2642103472
NGI	2640774015
ENA	2638988563
OOL	2638306412
ITT	2634396174
VIS	2633757588
HEY	2618640186
OLD	2616193455
CTS	2615461694
OCA	2614610914
TLE	2608809399
TOS	2603892025
TWO	2603266883
SRE	2598238434
DOW	2586649302
EFI	2572859920
BIL	2569752567
SOM	2568215502
ERR	2567220613
URN	2565465135
EGI	2563665058
NAM	2561412416
IMP	2560068245
BUS	2559851005
RNA	2557424272
MUS	2553624787
DBY	2549554102
FFI	2549119440
UDE	2545922413
RGE	2540289659
VED	2540232642
GAN	2539373788
BAC	2535948023
LOC	2532662503
ULA	2531869024
URI	2521249954
OGR	2519547964
MAL	2512528924
UBL	2507261447
IVI	2504559243
ATO	2501556712
FAC	2495666075
TCH	2491241070
ICT	2486910486
HIL	2485576992
CAS	2483678467
MAY	2481282082
CRI	2476766516
TAB	2462791390
RNE	2460941899
ENO	2460507422
GRO	2453914278
PLI	2443380718
RVE	2441102426
EDS	2437126246
ADI	2432248392
TOC	2428698665
ERF	2427949666
OFA	2427514665
TRU	2426401618
UAR	2423321227
DEV	2418869993
EDU	2418403908
CLU	2418162788
FIR	2414069399
HEE	2413916168
LEN	2405698157
MIT	2397207862
PIC	2396292650
NLI	2386210952
HOO	2386149750
LON	2382013488
ILA	2381877888
WHO	2375908855
ELS	2375135086
YEA	2374766656
WHA	2358999622
AMI	2357250348
SIC	2354859454
BAS	2353566071
AIR	2353078043
VAL	2351197419
PPL	2346279689
HOR	2343054940
SMA	2340409054
SID	2336472444
DEC	2334541488
ONF	2331173503
MIS	2325426499
EWI	2320952551
AUT	2319953969
LSO	2319941926
EET	2319005844
DEA	2315117573
PTI	2305476645
TOB	2303625826
ENG	2300400893
SWI	2299778155
EMS	2293945767
RTA	2293853748
HOL	2292117571
OCK	2282509702
NSO	2279551168
OBE	2278142185
IAT	2276562156
HEW	2274223832
REI	2272742280
PON	2268481244
BEA	2260186336
EIR	2259366726
JEC	2257937775
WAY	2253933775
SCA	2250587013
HEB	2249956571
TOO	2248927685
TME	2245772112
ALO	2244617408
HTH	2243962600
SNO	2243628674
PUB	2239011578
LAY	2238411850
AMA	2235555506
EMI	2233317240
EWA	2231742893
UPP	2228675342
LIE	2223495911
RDS	2218817768
HIP	2218731194
TYO	2213664396
YOF	2213118410
CLA	2209074179
CER	2205345529
EBA	2195407612
VIN	2191678483
ASA	2190567565
SPR	2189660044
FUL	2183792941
NON	2170735057
ARR	2165841835
RTO	2165702367
ASH	2165109545
MIC	2161641806
ARG	2161563857
DET	2159289541
OTA	2157601109
LAB	2149892167
ISP	2149530410
RAP	2142459764
ORL	2142307069
ENI	2141683094
CCE	2139381190
SSU	2138829718
OAD	2137251060
NEE	2134417833
ROL	2131950633
ILD	2129875394
HOP	2125233206
TSA	2120867247
ELP	2119104331
NSU	2118803288
ETS	2117732589
AMP	2116653418
RSA	2109485034
IKE	2102504760
MEA	2102266172
CUS	2101131970
TOA	2100776135
LEM	2099660603
EIS	2098670949
RAI	2095533682
LIA	2091169676
IVA	2085391940
CIE	2085374517
CIT	2082016909
SWE	2082006811
ROW	2080402844
ORN	2079033224
TCO	2075797287
NGO	2075475757
NGL	2073134206
WEL	2071859966
EWE	2071705135
BRA	2071551532
ESH	2064134048
EGA	2058408800
JAN	2049586828
HON	2047754348
ADV	2045472239
SEX	2044500144
OFI	2043303275
ROC	2042548354
ANO	2038257744
IRS	2036642716
TRY	2033315938
DIC	2030108122
NCI	2025100845
NCL	2023857607
UCH	2021980476
CED	2021752062
UTT	2017295393
TEE	2013846536
LOR	2011560693
AVA	2010253327
HOS	2008994701
EON	2008495021
NDC	2007226363
BEE	2000066853
ETR	1998424502
PPO	1994629845
MOD	1993052290
PAC	1992318100
LLS	1989389815
TWA	1988708977
SAG	1987408757
NSA	1985870541
OMI	1985639773
ORG	1983780530
GTO	1975249357
DIR	1973299631
YAN	1969737663
TST	1966787806
ECU	1960986344
RTE	1960850536
UME	1960793147
ALC	1958788224
BET	1958556794
AUS	1952299350
TUD	1949393959
GAM	1944309828
NLY	1935827336
OTI	1935736991
ERP	1926607893
OWS	1922013150
SOL	1920937133
ROG	1920821583
MAG	1917937800
SAT	1917633938
NME	1915390605
DAR	1915187778
EBE	1912698595
EOP	1909093257
ETW	1907942502
DCO	1905339492
TSO	1903894397
PUT	1902094372
IZE	1891128461
KER	1885959452
APE	1885509321
LOO	1875157830
EGO	1871059497
UDI	1864235593
MAK	1863213099
ORC	1860719957
ANU	1858518061
KNO	1856958470
PAT	1855290502
UMB	1847448735
SYS	1843701710
MOV	1840273740
CUL	1838705267
LEG	1837123054
FRI	1836468140
ATS	1833718687
RCO	1831831966
HRE	1829194000
EMP	1823810771
CKE	1820942336
CCO	1820107350
EPT	1820061238
ULL	1819590602
IED	1818643788
UTO	1818365086
BRO	1816499268
BES	1816084936
SST	1814899296
OLE	1811588815
UNC	1811148469
CAM	1807545558
REQ	1804952093
HAL	1801655794
ATC	1800064786
ROS	1798667017
DEP	1795861221
WEE	1794257722
ROT	1792356868
LIF	1789470805
TOD	1789467286
SOC	1783976295
QUA	1766765786
NDR	1765446794
LIG	1765085011
ISO	1764990376
LIV	1764694482
INO	1751194757
LOS	1747988361
RNI	1746743277
TEX	1737824715
RIO	1728824840
AVI	1726685427
OSS	1722003005
LOA	1721304260
LOP	1721259907
CTE	1721116354
LCO	1718745283
EFE	1718433865
FUN	1717578501
EYO	1711568209
LIK	1708708421
FIE	1706136183
NDM	1704834744
HIG	1704609141
NAG	1703830586
BEL	1702366080
NDP	1697947969
COP	1692908057
NEX	1688044981
DST	1685430040
BAN	1684828573
ELY	1680721387
ADA	1679654127
OUP	1676807685
INN	1676421223
RIB	1675772230
HTS	1674025591
EHA	1670416742
LUD	1667331336
ANK	1664593562
EOR	1662190406
HEO	1657788342
RIP	1656640097
PEA	1654877052
TUS	1653945492
ITO	1649215560
YTO	1648888688
TIA	1647914636
BRI	1647317426
URR	1647003197
DGE	1644970472
BEC	1644917219
SLA	1643847203
TOU	1640758006
BLO	1639428749
OPL	1639129258
RPR	1639075077
ORP	1638637153
DEM	1638636686
NEC	1636529447
PPI	1636372888
CEL	1635585250
EWO	1634808814
MOS	1633676336
ABI	1632125811
TEG	1629834742
PPE	1626952336
RDI	1625703052
WOU	1623217412
ACO	1622727070
RKE	1621336702
IMI	1619159339
NCH	1619030206
EAM	1616773400
THT	1615341757
NDU	1611030413
FOU	1610406595
OWI	1605525901
OTT	1602534019
FEE	1599611465
EPL	1599522251
ARN	1592986909
OLU	1592408571
DEO	1590822601
ROB	1590658528
ROO	1588971265
RMI	1580536034
GOO	1576785309
SUL	1576608172
WAN	1573192866
CRO	1570108770
HRO	1568891713
DDI	1566384093
GAR	1561389349
OCI	1558232906
IDA	1557934828
VAN	1557092723
FRA	1556197455
EPE	1556066449
RAG	1554553869
ORR	1552606927
HAD	1550563855
SUC	1550515124
TAK	1549709558
FTE	1548906244
JUS	1542775398
MAS	1541530785
ITU	1540167561
TFO	1538611962
SAM	1537729580
NGC	1536241353
CHN	1533115438
UCA	1529113468
ASO	1526909047
DWI	1524815293
OPP	1523422108
IGI	1522262532
LDE	1520874590
INU	1515983891
MUN	1512570150
NVE	1511284654
CIN	1511108616
TIF	1511012788
TLY	1510420239
GAL	1508548076
YCO	1507335143
LEV	1505871214
ALP	1502619728
DIF	1497785854
MPO	1495911005
RYO	1493574996
ERG	1493477807
GIS	1492499295
RPO	1492318824
PEO	1491566468
TYP	1491291802
AID	1490251098
RUM	1490064555
SEP	1487813828
CEI	1486813712
IBL	1486697341
NUM	1486493380
NTT	1486317155
NEA	1483842253
INV	1476594648
USS	1476474211
EES	1475692603
RLD	1475206556
MTH	1472155942
MOT	1470372065
CEP	1470158756
VET	1468340318
ARM	1467813438
TTI	1466696463
RRI	1465689810
TWE	1463395337
SLI	1460978249
OCO	1460290962
TSE	1460027352
LTI	1458743859
APA	1457679926
OFS	1457166669
RID	1457115911
OCE	1453336796
ARL	1452478172
AMO	1449207049
EGR	1448661872
DEF	1448164386
EDF	1446091748
XPE	1445974366
ERL	1445601121
IOU	1445045002
RAS	1442998896
TIL	1439552547
DFO	1439254600
RME	1429739692
WAT	1427117716
NNO	1424579645
ORU	1424339281
AGA	1421594402
ORO	1421144932
YPE	1420776367
RUS	1420576219
IFE	1416957490
AFT	1415971799
OSI	1410533448
TOG	1407187661
PAS	1406564208
APR	1403148964
ONM	1402950604
NRE	1402245860
OFC	1400373002
GUI	1398732559
HIT	1398391509
EBO	1398024930
SBE	1397881091
OPI	1395469693
NYO	1393947509
CLO	1393620108
EHO	1392195933
EEK	1389898086
ERB	1389035073
BYT	1386733514
RFO	1386283013
CKS	1385769944
ICL	1384500065
VAT	1383917249
FOL	1383233818
OMT	1378968018
EXC	1378306112
NDL	1376794651
ESF	1375679180
ACI	1375406869
ONN	1375398152
NAR	1374570516
BAL	1373736352
HEH	1370885427
OFE	1368791909
MMU	1367957548
LLB	1365821383
VEA	1364971547
EIT	1364443767
ARO	1363378271
OES	1363201757
RMS	1362954705
SIM	1361060722
YRI	1359420665
SFR	1358926973
ISM	1357265739
AWA	1356820669
DIE	1355559892
TOW	1354556318
TWI	1354206851
EGE	1349508089
PME	1347844067
MOU	1347464977
EXA	1344017241
IFT	1341360848
RSH	1339980525
NKS	1339435160
ILS	1339172816
ELD	1337808451
AGR	1335870597
LRE	1333398988
USA	1332298177
NIA	1328955224
BUY	1326755546
WES	1326027059
LEF	1325863893
FEC	1325780470
GEO	1325750580
ALU	1323467412
TMA	1323447943
GAT	1322279319
IFF	1321906640
ERW	1318563437
TNE	1317851858
NGF	1314517572
ILY	1312732577
RUC	1312599565
DSE	1312408490
LUE	1312141160
DDE	1312080869
AFF	1312049255
NDW	1310430588
SPI	1309527294
ACY	1308310390
APH	1302193499
VAI	1298775783
EEM	1297651040
NOV	1296472801
FLO	1295111991
LBE	1294764661
TSI	1293937982
YER	1292494493
EBS	1289336666
TAS	1289133974
MPU	1287446605
EER	1287184479
DBE	1286694515
OKS	1284333926
LSE	1283816837
URT	1281214588
WED	1279487005
NUA	1279208012
VAC	1278543165
GOR	1274583119
RAV	1274571353
PLO	1273715382
CEM	1273191929
OOM	1273099762
OKE	1271902396
MMI	1270318440
OMO	1267313407
SUN	1266989322
EFF	1264763412
IFY	1263623531
KED	1261906175
UIT	1260688533
RAR	1260050978
LDI	1260007775
HEG	1259121285
NNI	1259093662
NTL	1258391498
GEM	1256542353
UIR	1256336973
ODA	1256312084
OPY	1255084835
OGI	1254678968
EWH	1254139279
SAS	1253863701
LIM	1253569605
EDW	1253533173
ASK	1252366124
PAY	1249826456
TAG	1249627438
FIT	1249074504
IER	1247262482
EUR	1246674884
OGY	1245794182
ISL	1245648944
BJE	1243888234
DSO	1241708972
ETU	1239201487
OAR	1237594986
SCI	1235500238
NAS	1233505403
YSI	1233109639
DRI	1227655710
DPR	1227479664
NOL	1226611881
RTY	1226591736
TBE	1224500674
CEA	1224321046
NEY	1224283015
IPP	1224089530
NAD	1222675393
REW	1221696165
EEL	1221379076
IPT	1219344944
DOF	1218175640
MAP	1217984055
LOT	1215611028
TPR	1213372112
URP	1209440640
EBR	1209347538
CHR	1207282296
AMS	1207162457
WEA	1205181627
RKS	1204797675
CTR	1203383225
PHI	1203101408
ECK	1202894313
EEP	1202667824
EFR	1202162774
NGP	1199753289
MAC	1199317963
SAV	1198546189
OPT	1198381335
MAD	1197783714
NIV	1197296289
COS	1194897163
NGR	1194053095
CEO	1193430852
TET	1192883581
RRO	1191757245
ALM	1190495768
POW	1190123215
SAI	1189698416
NLO	1188428282
RMO	1187450503
ONP	1186870831
RER	1186508707
YME	1186170478
BAR	1185200410
SNE	1183418555
LLT	1181864732
PPR	1180780647
RGA	1178085844
LIB	1176864340
GLE	1176041915
SMO	1174307631
CAU	1173553193
OFP	1172621891
CAP	1172163448
THS	1170839785
ASP	1170457282
OLS	1167585244
RIM	1167002278
NDF	1166593305
ROA	1166551609
SUM	1164860142
SEO	1164626397
ADO	1164444121
BSI	1161852154
DOM	1161202221
LAW	1159277747
BLA	1159123729
OWT	1158207358
WAL	1155845245
SLE	1154540113
NDH	1152483191
WRI	1151388323
VOL	1149823143
AYE	1149739046
NCA	1149564381
EHE	1148850870
ODI	1148695071
OOT	1148188011
VEM	1147870356
VIR	1143812109
SIB	1141444540
YRE	1140172469
BOA	1139968654
EVA	1138712038
BRE	1137770657
OLA	1135428532
SKI	1135240688
DUS	1134675762
KEN	1133722751
OOR	1132890384
DOC	1131335035
HAM	1130885726
LUT	1130400447
REO	1129538370
OPR	1127181481
HEU	1125672178
RLI	1122510835
PLY	1120774530
EUS	1119578603
URO	1119378373
PTE	1118953198
SME	1118792736
FAN	1117611309
ONW	1117250372
ERD	1113141399
OTS	1113092623
EAP	1112897178
KTO	1110960452
SUS	1108404057
ESW	1107836342
NVI	1107302516
NEL	1105700648
ESB	1103107104
NGU	1102821974
NDD	1099579861
BAY	1099236685
ICO	1098852850
RUN	1098850521
JOB	1098711610
NEN	1098612774
KEY	1097120288
ICY	1097041632
LYS	1096867043
DLI	1096642961
TOL	1094961070
POI	1094086284
LAI	1093510571
UID	1093400979
PAI	1092683386
SDE	1092647168
ISN	1091284503
PET	1090943589
FAM	1090413164
GOT	1089311169
INM	1089294151
RDA	1088727356
ALR	1088439899
NDB	1087673731
DLE	1087456789
ECR	1086107504
NSP	1085612959
DEX	1085467112
HAP	1085193902
CET	1084953822
ENU	1083263615
GED	1082634365
ELF	1080983516
SAC	1080903048
FEA	1080631110
ITC	1079900487
BOR	1078565315
ROR	1078417134
ATR	1077677916
DDR	1077140649
YON	1074159671
VIT	1073546122
ADS	1071306557
OAN	1070815903
FTW	1068712497
LTO	1067498172
LUS	1066969620
COD	1066513346
NBE	1066275461
EFU	1066234434
ACA	1065824837
RRA	1065225569
NOU	1063910022
TCA	1063561182
TEP	1061378942
OKI	1061068933
ALF	1059415482
FYO	1058662110
OCU	1058318889
UIL	1057251044
LOF	1049879575
BIN	1049570890
CRA	1049514809
LVE	1049303695
GAI	1047927248
AUG	1047491602
DNO	1044952552
OCT	1043788764
ULE	1043196642
ETY	1042099612
CUM	1041992136
PTO	1040405768
DIO	1038071418
ILT	1035429342
HIR	1032936130
DIV	1032359269
DRA	1031971976
PUR	1030006738
INP	1029267834
DAL	1026646161
YBE	1026594276
IPS	1025172754
IBE	1024620398
NOM	1023682324
EAK	1021566173
UBS	1021029568
UMA	1020774109
VIO	1018229026
NMA	1015877771
EAU	1015502869
MPR	1014610463
COV	1014218494
UNE	1013999220
NFI	1013726163
VIL	1012166041
NSH	1011557077
FOO	1011555283
IEL	1011487344
DMA	1011260636
SEM	1011077737
STP	1010630395
DSA	1010398625
SDA	1009810710
GUA	1009457474
TEI	1009416732
ALD	1009129557
HNO	1007934410
LYT	1007632304
EFA	1007284298
STM	1005275172
GNE	1005188208
EIG	1004999350
OWA	1003911061
SWH	1003806711
ALB	1003561039
BEI	1002483810
NTY	1000884416
STT	1000765786
NAB	999818365
NEO	999545373
DAS	997265438
LTE	997254777
IET	993455239
IAM	992467547
PYR	990785512
DID	990657357
LST	990074700
NCY	989637100
NGW	989415346
IRT	989351769
PED	988540742
AKI	988305534
TUA	985117020
GON	984137185
ADM	983514869
YOR	982654877
FLA	981771318
BAT	979509314
OBS	979283973
LOV	978635262
SCU	978317832
GIV	976678037
EUN	976474302
OPO	975679585
EBU	974985373
OBL	974941138
OON	972834339
THU	972650659
OFM	972226547
TTL	970495094
BUR	970427845
BOT	969856683
TSC	968445361
OUC	968209603
LID	967402699
DOR	966573428
RKI	966472889
MEO	962296002
WIS	961696388
UNG	961202877
UCK	960105082
NGH	959791097
VAR	957445324
KES	956104216
SPL	953993280
SIA	951662982
RTM	950884846
LYA	949945021
TUN	949715251
CIS	948416710
TSH	947990472
NPR	947301130
CIP	947095750
EHI	946936533
SUE	946906387
DMI	945585624
LLR	945174963
TOE	944810714
CKI	942894422
FAR	942535647
ROJ	941925870
CKT	941755177
LEI	941131533
NIM	939916511
IRO	938133563
OBA	936567649
MEE	936445058
DUR	935620749
RTU	935030340
MMA	933442568
OFO	933163852
NIO	932055316
OJE	931609369
ASC	931103595
SWO	928486517
NGD	925196382
BIT	924569891
BED	924322942
LTS	919892772
OMS	919706435
AGO	919397820
GOV	918965613
GIT	918799305
WOM	918308693
IOR	917390764
ICU	917099916
LEO	916562677
BEN	914470421
AHO	913059249
PHY	912828676
ASU	911456142
UAT	909301153
PRA	907693607
SLO	907214247
ENN	906746425
ERH	904260163
ESM	904157159
SMI	904006628
YPO	903209048
EPH	902762312
FES	902144983
SAY	902071812
ECL	901438260
MUL	897994511
BEF	897621196
MPE	897313539
YFO	896740322
TUT	895699412
DOU	893603142
BUI	893491529
ONV	893415512
TOH	893186690
STY	892540108
IRL	891743865
OPM	889889670
UTA	889591388
NGB	889343146
DOE	889141973
PAP	888693630
LPR	888622714
EEA	887637787
GNI	887043402
SAF	886501523
AFE	882029183
DMO	881666672
RLY	880999234
YSE	880922602
ATW	880610973
ONY	880025905
HUM	879812642
ESD	879175833
GLI	879146224
EEX	878599284
UTS	876813183
EAV	876137481
CHT	875755609
NSW	874786801
JUN	874680752
CUT	873844266
RIL	873201886
WTH	871012952
PIT	870379577
EDR	869936765
WNL	868750100
OGE	867465686
DVE	863690442
ABA	863509330
SSH	862908902
DUL	862591352
SEV	861047261
ALK	861004533
LUM	860850687
ITL	859348940
ESN	857870707
CIF	857044679
COO	856645141
ANB	856512522
DNE	856479421
REB	856202637
IBU	854656134
EXI	853261916
